,paragraph_id,question_id,prediction
9887,195,3757,0.0
9888,1193,38021,0.0
9889,1419,17533,0.9996051192283629
9890,1159,15896,0.976477324962616
9891,390,36286,0.6322344541549683
9892,1299,28809,0.0
9893,1172,40370,0.9980669617652892
9894,1480,25544,1.0
9895,1368,34724,0.0010624201968312263
9896,364,23232,0.0
9897,85,34867,0.06191035732626915
9898,339,1735,0.054175671190023415
9899,297,14154,0.0005553619121201336
9900,1140,39268,0.0
9901,172,20127,0.00427747517824173
9902,1580,27228,0.005879465956240892
9903,873,29156,0.005057214293628931
9904,1612,6081,0.013676079921424387
9905,1446,23620,1.0
9906,992,16921,0.0
9907,1205,14612,0.0
9908,847,31914,0.9463261961936952
9909,1036,5751,0.0
9910,1245,11729,0.0
9911,623,15894,0.0002814584295265377
9912,721,42293,0.0
9913,500,35807,1.0
9914,206,6684,0.0
9915,25,4674,0.4011374115943909
9916,766,17183,0.0028164377436041828
9917,270,547,0.0
9918,549,16914,0.0
9919,1528,26238,0.0
9920,612,30252,0.0
9921,612,6827,0.0
9922,1233,475,0.0
9923,633,25414,0.003848840482532978
9924,980,36857,0.6522770524024963
9925,789,26742,0.0035607507452368736
9926,948,1154,0.03785539045929909
9927,188,12676,0.997878074645996
9928,636,27015,0.0
9929,961,12214,1.0
9930,657,39367,0.2996101677417755
9931,1072,32244,1.0
9932,148,19755,0.0
9933,712,23153,0.0
9934,1599,5309,1.0
9935,1615,18777,0.9962517619132996
9936,858,12844,0.0
9937,888,16746,0.0032961766701191664
9938,236,11576,0.0
9939,330,29060,0.03290526196360588
9940,1451,34393,0.0
9941,1031,30475,0.006130943074822426
9942,601,27852,0.104446142911911
9943,462,12167,0.0
9944,64,28892,0.0
9945,99,7019,0.0
9946,206,19501,0.0
9947,197,1519,0.0
9948,575,31902,0.0007937669288367032
9949,369,22714,1.0
9950,612,7543,0.000552102574147284
9951,580,12767,0.0
9952,1590,13082,0.0011484201531857252
9953,731,6310,0.08311492949724197
9954,656,12985,0.0
9955,741,5303,0.995564341545105
9956,136,35333,0.0
9957,442,22020,0.0
9958,408,24537,0.0
9959,527,15301,0.0
9960,307,20828,0.0
9961,428,31272,0.0018856324022635815
9962,487,14603,1.0
9963,1622,19988,0.3601728081703186
9964,1479,14278,1.0
9965,1323,31071,1.0
9966,1184,4764,1.0
9967,1041,8309,0.2264649122953415
9968,376,20207,0.0
9969,1289,31237,0.0
9970,545,25229,1.0
9971,438,40751,0.0
9972,71,35984,1.0
9973,1449,36663,1.0
9974,1039,31393,0.04140140861272812
9975,1339,2761,0.0
9976,1543,17444,0.0
9977,152,7096,0.004789726808667183
9978,825,37800,0.4574374556541443
9979,1565,22333,1.0
9980,649,7904,0.0
9981,689,28580,1.0
9982,1624,39258,0.9826040863990784
9983,29,38581,0.0
9984,1584,620,0.0
9985,306,42028,0.9862741827964784
9986,636,30863,0.5807556509971619
9987,595,18165,0.0
9988,1021,21002,0.06829283386468887
9989,13,32808,0.0
9990,56,31616,0.06565326452255249
9991,1392,41332,1.0
9992,45,4413,0.002069404348731041
9993,92,39404,0.0
9994,1431,3398,0.0
9995,411,34143,0.001262115896679461
9996,1221,37267,0.0
9997,644,13408,1.0
9998,1411,1398,0.1679416000843048
9999,940,19621,0.00020722310000564906
10000,946,20024,0.0
10001,95,9579,0.9931542873382568
10002,1283,21740,1.0
10003,1168,36764,0.0
10004,250,28524,0.19259099662303925
10005,807,12593,0.9998756647109984
10006,370,34045,0.0003773350908886641
10007,230,32240,1.0
10008,1371,25119,1.0
10009,16,5218,0.6770074367523193
10010,404,32564,1.0
10011,778,848,0.0
10012,1508,39016,0.0
10013,913,22037,0.0
10014,296,26597,0.0
10015,273,7126,0.0
10016,253,16524,0.0006060347077436745
10017,32,18177,0.0064104869961738595
10018,1494,10964,0.8438584804534912
10019,1270,7486,0.8538838624954224
10020,1104,33131,1.0
10021,743,40383,0.668563723564148
10022,193,16708,0.0
10023,465,42289,1.0
10024,104,37959,0.0
10025,387,12844,0.0
10026,940,9648,1.0
10027,348,13728,0.0
10028,258,27272,9.043505269801244e-05
10029,608,9069,0.9761697053909302
10030,778,18250,0.0
10031,296,37132,0.951614797115326
10032,338,16824,1.0
10033,1380,1233,0.9210829138755798
10034,1008,21840,0.9901594519615172
10035,552,24045,0.00043952793930657213
10036,1299,3067,0.0
10037,1227,4877,0.9967305660247804
10038,135,6862,0.1413075476884842
10039,18,36391,0.43751516938209534
10040,1354,41201,0.0
10041,110,31130,0.0
10042,1243,15751,1.0
10043,427,15798,0.0
10044,1530,12867,1.0
10045,1582,21563,0.4576917886734009
10046,1145,4574,0.019846949726343155
10047,866,594,1.0
10048,199,754,0.0
10049,623,17524,1.4731899682374204e-05
10050,1553,28231,0.0
10051,674,15916,1.0
10052,1250,26455,0.8878524899482727
10053,162,3062,0.003019829513505101
10054,266,18891,0.0
10055,1056,41294,0.9930991530418396
10056,169,22638,0.0
10057,723,39083,0.009830816648900507
10058,481,38603,0.0
10059,1020,33467,0.0
10060,580,14457,0.5460899472236633
10061,1411,31061,0.16556087136268616
10062,1406,4293,0.9999972581863404
10063,1147,23877,0.4641344249248505
10064,1295,29861,0.0
10065,1307,7006,0.0
10066,573,10371,1.0
10067,151,6333,1.0
10068,1392,29442,0.0
10069,440,36567,0.0
10070,378,32758,0.0
10071,699,35344,0.9468339681625366
10072,1572,30266,0.18814153969287872
10073,1312,16106,0.0
10074,531,3719,0.0
10075,90,7183,0.0
10076,465,8189,0.4000210464000702
10077,1089,29611,0.21110354363918304
10078,476,13752,0.8922271132469177
10079,1296,30036,1.0
10080,867,33047,0.0
10081,873,19640,0.5909973978996277
10082,217,23439,0.012172171846032144
10083,947,20324,0.0
10084,426,2786,0.9966940879821776
10085,141,18203,0.41627198457717896
10086,853,34143,0.0
10087,1521,9742,0.08518842607736588
10088,1379,9589,0.0
10089,483,2083,0.0
10090,109,40110,1.0
10091,931,16258,0.0
10092,1589,5824,0.02031371183693409
10093,388,28460,0.0
10094,662,19548,0.0
10095,598,2064,1.0
10096,847,41065,0.0
10097,316,6421,0.0
10098,1131,20640,1.0
10099,1289,149,0.16736769676208496
10100,1183,21108,0.0
10101,908,4666,0.0
10102,929,10254,0.4699150025844574
10103,1406,31310,0.0
10104,1261,2594,1.0
10105,162,8353,0.07594292610883713
10106,984,4991,1.0
10107,54,6219,0.0
10108,509,1289,1.0
10109,446,3323,1.2317071195866447e-05
10110,1312,38312,1.0
10111,1254,28932,0.15776890516281128
10112,458,27197,0.032168053090572364
10113,1162,15796,0.0
10114,216,3975,0.976482093334198
10115,916,35980,1.0
10116,971,1388,0.0
10117,49,26875,0.0
10118,720,10594,1.0
10119,385,13638,1.0
10120,375,34381,0.0
10121,1182,6354,0.0
10122,111,6684,0.0
10123,659,37695,0.0012749150628224015
10124,1231,22035,1.0
10125,681,26447,0.1187627986073494
10126,1001,38960,1.0
10127,620,22868,0.0
10128,256,18876,1.0
10129,15,37746,0.9998700618743896
10130,1230,18053,0.0
10131,703,25300,0.0
10132,1240,32933,0.0
10133,413,11924,1.0
10134,137,2651,0.008891010656952858
10135,39,39135,0.06464163959026338
10136,173,22736,0.0
10137,583,14707,1.0
10138,256,30853,0.0006717843934893607
10139,1106,26757,0.002149043371900916
10140,525,38625,1.0
10141,709,5460,0.00023275628336705267
10142,610,3475,0.0
10143,1533,30961,0.9682016968727112
10144,282,30120,1.0
10145,1485,42845,0.07209821790456772
10146,882,19846,0.16160370409488678
10147,1479,25655,0.0
10148,45,15774,1.0
10149,345,14789,0.0
10150,849,21155,0.0002778242633212358
10151,267,31835,0.004445267841219902
10152,597,2435,0.8418014049530029
10153,685,22366,0.208798348903656
10154,837,7416,0.8183516263961792
10155,1020,6337,1.0
10156,1624,32862,5.6965956900967285e-05
10157,814,11983,0.0
10158,1122,1602,0.0
10159,299,16688,1.0
10160,845,7489,1.0
10161,1385,14143,0.0
10162,1143,2275,1.0
10163,688,23010,0.985895574092865
10164,888,28892,0.0
10165,1064,2615,0.9856742024421692
10166,805,32865,0.9822369217872621
10167,771,4119,0.0003478019207250327
10168,793,10322,0.008940105326473713
10169,266,30653,1.0
10170,79,37646,1.0
10171,433,18293,0.0
10172,153,39097,0.0
10173,337,21920,0.0
10174,511,30979,0.9974002838134766
10175,1206,11149,0.0
10176,466,27652,0.9572288393974304
10177,45,29391,0.27822330594062805
10178,281,28860,0.0
10179,860,8124,0.0
10180,877,18670,0.696037232875824
10181,1307,35379,0.0
10182,148,5726,1.0
10183,369,41195,0.0
10184,1297,40859,0.30552345514297485
10185,1215,43232,1.0
10186,836,3581,0.9999983310699464
10187,145,20075,1.0
10188,1323,12134,0.00012460903963074088
10189,1150,15014,0.02787165716290474
10190,1123,25030,0.021544147282838818
10191,1158,37767,1.0
10192,274,39083,1.0
10193,1557,9132,0.5427038669586182
10194,1363,19846,0.918437123298645
10195,1180,27573,0.1957862824201584
10196,46,22027,0.0
10197,1311,17742,0.0
10198,1149,27825,1.0
10199,812,35521,0.8958180546760559
10200,1417,17373,0.0
10201,1552,36910,0.0
10202,634,40064,1.0
10203,101,26885,0.0
10204,1042,42579,0.03434113785624504
10205,904,11105,0.0
10206,610,16917,0.006497085094451904
10207,1237,7215,0.854569673538208
10208,1334,31548,0.8298575282096863
10209,1091,38859,0.9998243451118468
10210,1531,32148,0.4394240081310272
10211,348,19056,0.0
10212,1367,25841,0.8229398727416992
10213,1353,21345,0.0011033823247998953
10214,330,15615,1.0
10215,602,27942,0.0
10216,1525,14853,1.0
10217,1262,35228,0.07706840336322784
10218,1002,13936,0.0
10219,442,34742,0.02677822113037109
10220,1448,33786,0.07426095008850098
10221,861,42544,0.9410565495491028
10222,826,1164,0.0
10223,1501,38068,0.0
10224,955,971,0.9284521341323853
10225,1497,3429,0.9220001101493835
10226,1116,10989,0.9559205174446106
10227,606,7007,0.8509294390678406
10228,1488,18944,1.0
10229,1497,37847,0.09820032864809036
10230,359,43310,0.9981313347816468
10231,733,9946,0.0016708623152226212
10232,600,10770,0.0
10233,680,5844,1.0
10234,996,31282,0.0
10235,1390,16263,0.9999930858612059
10236,1588,2505,0.9999011754989624
10237,1021,26237,0.3785786032676697
10238,610,16914,0.0
10239,984,37148,0.0
10240,1106,23106,0.00028927365201525385
10241,245,3044,0.0
10242,256,14277,1.0
10243,1393,38639,1.0
10244,419,10217,0.4563058018684387
10245,1412,2547,0.30490732192993164
10246,424,30261,0.0
10247,695,35501,1.0
10248,462,5573,0.0
10249,171,37596,0.6107381582260132
10250,1494,6833,1.0
10251,1168,3015,0.0
10252,1265,30728,0.816769003868103
10253,339,20803,0.0
10254,331,25997,0.0
10255,453,26148,0.0
10256,1621,13606,0.0015614950098097324
10257,1554,29469,1.0
10258,20,25626,0.9999974966049194
10259,1206,39333,0.9969062209129332
10260,59,21111,1.0
10261,1446,19289,0.10113798826932907
10262,1262,28072,0.9997325539588928
10263,462,17524,0.0
10264,888,16561,0.0
10265,62,4544,0.990454077720642
10266,278,13968,0.008122138679027556
10267,668,25728,0.0
10268,654,14663,0.012660895474255085
10269,1334,23200,1.0
10270,1303,33736,0.1020715981721878
10271,274,4675,0.0
10272,769,29737,1.0
10273,19,14143,0.0
10274,406,9651,0.00014972928329370916
10275,145,28774,0.0
10276,258,40690,0.12744680047035215
10277,1386,25379,0.0
10278,438,39739,0.7097178101539612
10279,1286,10319,0.0
10280,1505,27788,0.6382669806480408
10281,220,5777,1.0
10282,255,42558,0.0008617553976364434
10283,157,21480,0.00796350184828043
10284,749,10482,0.0
10285,746,2048,0.9997738003730774
10286,1384,274,0.11417782306671145
10287,862,17525,0.961089253425598
10288,1387,34326,0.0052798339165747174
10289,888,10964,0.053556878119707114
10290,1433,26532,0.9999930858612059
10291,144,19488,0.0
10292,824,15294,0.956523299217224
10293,1302,22824,0.03197101503610611
10294,1597,11526,0.0
10295,1288,8570,0.0
10296,1339,17491,0.0
10297,1164,37657,0.3787524700164795
10298,245,8362,0.011312377639114857
10299,412,13899,0.9710781574249268
10300,151,38750,0.0
10301,664,23283,1.0
10302,1472,41614,0.993882179260254
10303,229,27982,0.2570936381816864
10304,906,22958,0.00017204055620823056
10305,942,13097,0.0
10306,187,26103,0.0
10307,691,29738,1.0
10308,70,28517,0.9712087512016296
10309,1257,14880,0.0
10310,396,13445,0.0
10311,242,30939,0.0004333719552960247
10312,1468,24266,0.9992538094520568
10313,45,8699,1.0
10314,173,25238,0.0
10315,148,5276,0.9952101111412048
10316,280,41055,0.8420810699462891
10317,1097,4581,0.0
10318,111,19658,0.21334879100322726
10319,1323,34313,1.004601381282555e-05
10320,1050,2341,1.0
10321,1427,9589,1.0
10322,703,18780,0.916309654712677
10323,1509,32829,1.0
10324,561,7515,0.0019810304511338472
10325,654,14123,0.09131794422864914
10326,1422,38487,0.0
10327,1321,6655,0.99935644865036
10328,1370,20459,0.3452213704586029
10329,329,19365,0.0007512823212891817
10330,865,2849,1.0
10331,464,37636,0.020420467481017116
10332,1325,20587,0.0
10333,1499,796,0.001457391306757927
10334,1106,28250,0.0004073750460520386
10335,510,3138,0.9967588782310486
10336,940,37552,0.00027844586293213064
10337,1499,11608,0.0
10338,873,16372,1.0
10339,282,10863,0.0032065545674413447
10340,1156,5511,0.032599974423646934
10341,1255,26566,0.0
10342,151,20220,0.0
10343,45,30316,0.0015027833869680762
10344,1131,29045,1.0
10345,749,18013,0.0
10346,1516,25407,0.0
10347,1621,39381,1.0
10348,289,29740,0.0
10349,1138,13375,1.0
10350,1289,39381,0.0
10351,481,26294,0.02824663557112217
10352,1411,15627,0.9090465307235718
10353,1323,19970,1.0
10354,1542,19947,0.0
10355,752,6480,0.9948681592941284
10356,1210,36919,0.0
10357,1283,615,1.0
10358,561,26290,1.0
10359,350,33570,0.0
10360,224,11463,1.0
10361,1612,15124,0.007621909957379103
10362,825,1383,0.01754034496843815
10363,1598,5334,0.4839478731155396
10364,696,22063,1.0
10365,1236,15283,0.9286572337150574
10366,378,23445,0.0
10367,1039,12189,0.700910747051239
10368,1246,21772,0.1675008237361908
10369,1501,2686,1.0
10370,525,9036,0.0
10371,937,11513,0.13700540363788605
10372,1266,23445,0.03146526962518692
10373,1538,29796,0.000713834073394537
10374,559,21585,0.5566283464431763
10375,619,41201,0.0
10376,6,4657,1.0
10377,1356,21747,0.9596371054649352
10378,882,25010,0.996977686882019
10379,687,15534,0.0
10380,484,5142,1.0
10381,1323,1935,0.008374562487006187
10382,1262,31397,0.0
10383,183,35278,0.5666796565055847
10384,1009,8663,0.0
10385,779,26241,0.0056549161672592154
10386,818,8764,0.0
10387,928,14109,0.0
10388,1248,27324,0.06576178967952727
10389,765,34015,0.5813241600990295
10390,1369,22654,0.9843348860740662
10391,1239,19889,0.0
10392,1008,6910,0.0
10393,1287,22442,0.008081687614321709
10394,217,21414,0.09644271433353424
10395,1425,38920,0.9992315769195556
10396,898,25514,0.0
10397,552,38470,1.3056692296231633e-05
10398,386,4357,0.0
10399,1490,8020,0.9978985786437988
10400,741,28963,0.0
10401,743,39435,1.0
10402,1236,1325,0.0
10403,18,42291,0.0139361172914505
10404,183,5894,0.5263871550559998
10405,1127,1353,0.0
10406,1379,24854,0.0
10407,616,25936,0.16012918949127194
10408,1055,36705,0.9965642094612122
10409,1252,37961,0.9869011044502258
10410,1516,34897,0.594089150428772
10411,687,27717,0.0
10412,208,38219,0.0
10413,1430,31431,1.0
10414,649,18071,0.0
10415,278,507,0.35776516795158386
10416,1011,7015,1.0
10417,1312,34958,0.0
10418,610,8070,0.2452217936515808
10419,881,31514,1.0
10420,514,3614,0.9958056211471558
10421,282,5290,0.0008759571355767548
10422,150,35422,0.9889326095581056
10423,320,9936,0.9948241710662842
10424,1062,42325,0.9743887186050416
10425,1046,15410,0.0
10426,1187,33997,1.0
10427,55,36784,0.006253171246498822
10428,226,17819,0.9932408332824708
10429,828,9138,0.0
10430,1321,32640,0.0
10431,1605,27559,1.0
10432,1104,7188,0.3598828911781311
10433,1291,28709,0.6166814565658569
10434,289,3365,0.0
10435,1142,8253,0.94148588180542
10436,776,41360,0.019719883799552917
10437,1295,16591,0.013390663079917431
10438,890,41478,0.0
10439,46,2016,0.9992088675498962
10440,241,12334,0.06892585754394531
10441,789,5209,0.01408219151198864
10442,1,16856,0.0
10443,252,4621,0.9923485517501832
10444,1427,31254,0.7551943063735962
10445,1494,4401,0.0
10446,60,435,1.0
10447,880,17975,0.995969533920288
10448,964,11787,1.0
10449,1438,23380,0.0
10450,1565,1288,0.001317913876846433
10451,1601,17840,1.0
10452,979,12637,0.005037176888436079
10453,1184,39433,0.4995666444301605
10454,187,21854,0.505871593952179
10455,513,26255,0.9901453852653505
10456,507,21173,0.0
10457,691,35780,0.0
10458,1344,30279,0.9996724128723145
10459,386,13881,4.814628846361302e-05
10460,994,14280,1.0
10461,214,3742,0.0
10462,1556,23978,1.0
10463,333,20502,0.0
10464,88,13532,1.0
10465,1590,23882,0.016529347747564316
10466,180,30070,0.0
10467,216,8736,0.0
10468,842,21528,0.9907866120338441
10469,1555,40760,0.8877013325691223
10470,400,12205,0.0
10471,566,563,0.0
10472,1479,2627,1.0
10473,614,13743,1.0
10474,806,42627,0.03114848583936692
10475,1081,36222,0.0
10476,1110,5623,0.0
10477,20,4357,0.0
10478,1501,30868,0.9565871357917786
10479,1612,5705,0.0007483199588023126
10480,602,23106,0.0
10481,1279,38031,0.4297575652599335
10482,1148,12157,1.0
10483,1323,30860,1.0
10484,1339,8144,0.0
10485,1081,6067,0.0
10486,420,36600,0.4911922514438629
10487,799,34625,0.045078597962856286
10488,1600,30174,0.003411606652662158
10489,335,33372,1.0
10490,128,12981,0.16225993633270264
10491,1328,16127,0.0
10492,896,13913,1.0
10493,494,39425,0.0
10494,766,16046,0.00022989523131400347
10495,1144,10080,0.8312658667564392
10496,1112,23417,0.0
10497,1361,6928,0.0
10498,1387,26432,1.0
10499,1516,17036,1.0
10500,1531,17126,7.89490786701208e-06
10501,1227,24578,0.0
10502,822,3373,0.003835391951724887
10503,1287,12134,0.0
10504,972,7084,0.01355922780930996
10505,554,19216,0.0
10506,666,27272,1.0
10507,19,24715,5.610139487544073e-05
10508,667,25223,0.0
10509,664,28121,0.5866976976394653
10510,664,40487,0.02167191170156002
10511,572,1623,0.6095731258392334
10512,1204,40502,1.0
10513,165,15650,0.0
10514,1367,18403,0.0
10515,329,10967,0.0126396045088768
10516,106,11169,1.0
10517,1364,2896,0.9593172669410706
10518,1623,5642,0.8162391185760498
10519,626,37365,0.0
10520,1100,14479,0.003034893423318863
10521,223,27526,0.9956596493721008
10522,1470,29888,0.8802015781402588
10523,664,26452,0.0032564636785537004
10524,873,23196,0.0
10525,1432,43222,0.0019126310944557192
10526,412,28477,0.0
10527,707,41609,0.0
10528,224,13004,0.0017051436007022858
10529,1070,33782,0.04839999601244928
10530,908,40721,0.08350372314453125
10531,1031,7298,0.8963964581489563
10532,351,18091,0.0
10533,867,23260,0.9555102586746216
10534,151,10574,0.04871895536780357
10535,610,15105,0.262069970369339
10536,682,38099,0.010834493674337864
10537,320,41515,1.0
10538,634,41259,1.0
10539,1535,31691,0.17665189504623413
10540,1556,22564,0.0002044441498583183
10541,986,12685,0.1892633438110352
10542,1044,43210,0.0
10543,1160,37893,0.0
10544,783,17878,0.7808797955513
10545,940,39083,0.0013901315396651626
10546,13,38841,0.6464394927024841
10547,311,14366,0.991297721862793
10548,782,23696,0.3135511577129364
10549,1287,34326,1.0
10550,1334,14384,0.006312507204711436
10551,1480,5437,0.9865245819091796
10552,554,2121,1.0
10553,559,17737,0.0010069601703435183
10554,636,20960,1.0
10555,800,35440,1.0
10556,1075,39355,1.0
10557,551,36626,1.0
10558,1353,10880,1.0
10559,1160,4312,0.0
10560,864,29224,0.0
10561,1102,15510,0.0
10562,1421,21243,0.007948379963636398
10563,772,6804,0.997944176197052
10564,42,3067,0.0
10565,993,4644,0.0
10566,147,14468,1.0
10567,213,36787,1.0
10568,427,27599,4.5114407839719206e-05
10569,838,28093,1.0
10570,286,33078,0.7926245331764221
10571,779,6037,0.940342366695404
10572,369,17027,0.023307258263230324
10573,1184,39955,1.0
10574,486,2971,0.0814504325389862
10575,1441,14260,0.016542654484510422
10576,814,14324,1.0
10577,1313,37375,0.0028272508643567558
10578,1055,34967,0.9229235649108888
10579,1482,14513,0.9129006266593932
10580,1342,37237,0.0
10581,133,33100,0.006969548296183348
10582,99,12305,1.0
10583,897,796,0.0
10584,137,32447,0.0245708767324686
10585,1454,11450,0.0
10586,979,33722,0.0
10587,1349,17758,1.0
10588,165,23196,0.0
10589,481,8502,0.0
10590,535,36464,0.0
10591,1077,21836,0.0
10592,1454,14264,0.0002776233304757625
10593,300,8638,0.8431492447853088
10594,552,11677,0.0057283397763967505
10595,1176,1576,0.00016107605188153684
10596,99,20562,0.0
10597,783,2110,1.0
10598,676,28958,0.0
10599,1286,7404,0.0
10600,1263,23497,0.0
10601,923,5482,1.0
10602,176,15798,0.0
10603,1575,18187,0.8493751883506775
10604,1211,22689,0.4547373950481415
10605,965,29271,0.0
10606,100,21334,0.0
10607,795,30850,0.04799436405301094
10608,481,7241,0.8784397840499878
10609,548,10888,0.0023742793127894397
10610,1196,2509,0.9127188324928284
10611,438,4775,0.0
10612,20,37353,0.8224349021911621
10613,1377,29991,0.6497722268104553
10614,1126,24823,1.0
10615,643,39541,0.00044722182792611415
10616,612,19955,0.024560341611504555
10617,626,11205,0.0
10618,328,9281,0.0
10619,451,33205,0.9695107936859132
10620,151,3398,0.0
10621,259,10647,0.0
10622,1386,39383,0.0
10623,1433,30865,0.12415410578250885
10624,131,27371,0.0
10625,162,2312,0.016502439975738525
10626,960,35396,1.0
10627,566,10062,0.0
10628,234,6966,0.893983006477356
10629,182,42443,0.0
10630,853,29661,0.0
10631,800,27030,0.0
10632,505,32077,0.9939502477645874
10633,1370,13643,0.4439623057842255
10634,735,30366,0.9996615648269652
10635,979,27321,0.0071257189847528934
10636,1032,31437,1.0
10637,845,24753,0.9988452196121216
10638,196,25981,1.0
10639,1456,12794,0.015093240886926653
10640,287,4716,1.0
10641,1602,7271,0.0
10642,991,26296,0.03418134152889252
10643,264,37639,0.17199771106243136
10644,1214,21237,0.0
10645,1161,30456,0.0
10646,983,10574,0.006771206855773926
10647,730,10809,0.0
10648,1274,16995,0.8352677822113037
10649,1455,27408,0.9589836597442628
10650,1209,7019,0.0
10651,691,30867,1.0
10652,1103,13004,0.0
10653,414,39881,0.0
10654,211,1910,0.9486743211746216
10655,636,29441,1.0
10656,1571,29159,0.11286096274852753
10657,1463,25912,0.2773563265800476
10658,1089,5140,0.11362738162279128
10659,1505,2805,0.0
10660,1427,27596,0.0
10661,1342,2805,0.0
10662,118,26441,0.018130911514163017
10663,419,41286,0.005543496925383806
10664,1178,11252,0.00024566371575929224
10665,520,22843,0.00021896949328947807
10666,849,12254,0.310085654258728
10667,942,31799,0.1318151205778122
10668,948,39092,0.016189849004149437
10669,415,9865,0.02389771118760109
10670,1353,15030,0.00016600918024778366
10671,1263,5472,0.07965420186519623
10672,1122,14364,0.0
10673,140,13222,0.19387699663639069
10674,1200,24854,0.0
10675,1552,19506,0.0
10676,1072,8106,1.0
10677,1402,22608,0.0013593911426141858
10678,1592,23439,0.0
10679,1243,16572,1.6585128832957707e-05
10680,241,16031,0.810355544090271
10681,136,42279,0.08158565312623978
10682,1529,14720,0.0
10683,1131,40299,1.0
10684,382,20763,0.9993159770965576
10685,1222,1735,0.01142080407589674
10686,73,8445,0.9851145744323729
10687,947,35191,0.05155234783887863
10688,436,41663,0.0
10689,18,1154,0.0038209066260606046
10690,1070,20054,0.04888827726244928
10691,893,4712,0.2847493886947632
10692,1162,39425,0.0
10693,470,10691,0.9985561966896056
10694,55,21173,1.0
10695,432,7422,0.8172022700309753
10696,387,19548,0.0019331955118104813
10697,496,14940,0.0
10698,1035,40779,0.0
10699,428,12134,0.000332762545440346
10700,516,5035,0.1143522411584854
10701,143,23557,1.0
10702,100,36886,1.0
10703,415,27987,0.0
10704,476,27002,0.062377039343118675
10705,686,39674,0.0
10706,1348,16390,0.9668788313865662
10707,1012,28249,0.0
10708,785,38712,0.0456145703792572
10709,1181,24615,0.0
10710,336,36264,0.28809091448783875
10711,16,27181,0.00012640006025321782
10712,67,41086,1.0
10713,1038,3656,0.0
10714,428,33166,1.0
10715,793,2217,1.0
10716,503,7800,0.971653163433075
10717,918,5046,1.0
10718,251,41783,0.01510249450802803
10719,98,39117,0.9538110494613647
10720,1543,36198,0.0
10721,659,26644,0.18613894283771515
10722,611,26813,0.9783370494842528
10723,816,37248,0.007544416468590499
10724,1222,15751,1.0
10725,1424,40480,0.0
10726,344,23392,0.0044972035102546215
10727,1610,20452,0.99054354429245
10728,1061,7452,0.0
10729,481,13097,0.0
10730,960,43304,0.0
10731,64,42269,0.02537157572805881
10732,1581,17060,0.0
10733,1066,28819,0.0
10734,554,16857,0.040567893534898765
10735,1553,5199,0.0
10736,1023,33513,0.006355465389788151
10737,1172,9004,1.0
10738,720,42610,0.6735532879829407
10739,27,214,0.012814830988645555
10740,236,4418,0.8411763906478882
10741,945,3234,1.0
10742,398,34722,6.204310193425044e-05
10743,1208,4437,0.9926925897598268
10744,786,29761,0.39099177718162537
10745,99,32973,0.02791492640972137
10746,723,20936,0.0
10747,295,36230,0.0
10748,501,7202,0.9119258522987366
10749,139,37940,1.0
10750,909,13183,0.0
10751,1219,23325,1.0
10752,1331,22992,0.0
10753,1442,13920,0.0
10754,696,11143,0.0
10755,147,20936,0.0
10756,1613,30791,1.0
10757,907,9031,1.0
10758,730,29468,0.0
10759,177,24684,0.02866517193615437
10760,1595,12265,0.000991920242086053
10761,1,15751,1.0
10762,589,37804,0.9950947761535645
10763,723,30538,1.0
10764,1068,12037,0.9425023198127748
10765,1611,36307,0.0
10766,917,39683,0.0
10767,853,21152,0.0
10768,548,22367,0.013873782008886336
10769,852,42093,0.004765558056533337
10770,1152,21575,1.0
10771,790,25617,0.9941437840461732
10772,1627,22014,0.661439061164856
10773,1428,12041,0.0
10774,286,42145,0.0
10775,1391,25610,0.00028877187287434936
10776,471,22564,0.00026888863067142665
10777,984,27842,0.2296449393033981
10778,905,35833,1.0
10779,1078,19471,0.0
10780,524,39679,1.0
10781,462,10071,0.00030226711533032363
10782,1089,6700,0.6365054845809937
10783,1319,3152,0.2938635945320129
10784,605,32410,0.0
10785,1350,9529,0.992130696773529
10786,20,35333,0.0
10787,74,10604,0.0
10788,1286,12378,0.009267881512641908
10789,647,36764,0.0
10790,431,3939,0.0
10791,79,13344,0.0
10792,439,38596,0.0
10793,1171,30684,1.0
10794,319,36650,0.0
10795,1218,2398,0.3831652700901032
10796,427,12474,0.003989651333540678
10797,909,36073,0.965579628944397
10798,60,8709,1.0
10799,331,10331,0.9478792548179626
10800,683,23978,1.0
10801,1379,41916,0.0
10802,48,39440,0.1207469180226326
10803,53,21264,0.0
10804,269,42248,1.0
10805,1202,4737,0.9903590083122252
10806,779,40792,0.0
10807,242,10693,1.0
10808,867,13429,0.0
10809,1550,20074,0.0
10810,792,41513,0.0
10811,1431,27384,1.0
10812,678,33047,0.0
10813,988,37676,1.0
10814,45,19935,1.0
10815,1382,18993,1.0
10816,661,13787,0.0
10817,1273,3706,1.0
10818,292,20447,0.0
10819,465,39464,0.002481479663401842
10820,1208,3398,0.0
10821,1417,6463,0.0
10822,177,30743,1.0
10823,954,32295,0.8397179245948792
10824,379,17038,0.0
10825,1036,42552,0.023389780893921845
10826,1058,31237,0.000399792188545689
10827,1589,32968,0.0
10828,1154,19635,5.467627852340229e-05
10829,1166,2942,1.0
10830,104,573,0.2830883264541626
10831,998,33795,1.0
10832,666,143,0.23848362267017365
10833,1557,19558,0.0
10834,1612,31536,1.0
